                    151        152        153        154        155
                   -0.3059    -0.2839    -0.2086    -0.0051     0.0879
                     A          A          A          A          A   
  325  C 36  S    0.006462  -0.000749   0.000293  -0.008561  -0.000040
  326  C 36  X   -0.043415   0.001043  -0.001459   0.001125  -0.000486
  327  C 36  Y   -0.020198  -0.001140   0.007230   0.003426   0.003921
  328  C 36  Z   -0.154374   0.000161   0.124753  -0.148124   0.000390
  329  C 37  S   -0.000440   0.000011  -0.000041   0.000280  -0.000058
  330  C 37  S    0.000368   0.000098   0.000175  -0.000217  -0.000142
  331  C 37  X    0.074394  -0.000164  -0.005875  -0.008240   0.000220
  332  C 37  Y    0.012996   0.000025  -0.002316   0.000224  -0.000202
  333  C 37  Z    0.164943  -0.000100  -0.023899  -0.009358   0.000368
  334  C 37  S    0.004549  -0.001211  -0.000448  -0.005391   0.002618
  335  C 37  X    0.097074  -0.000226  -0.009273  -0.008918  -0.000209
  336  C 37  Y    0.012079  -0.002126  -0.003367   0.004542   0.005210
  337  C 37  Z    0.216257  -0.000109  -0.036485  -0.021023   0.000714
  338  C 38  S   -0.001420   0.000021   0.002841  -0.003564  -0.000177
  339  C 38  S    0.001326   0.000017  -0.002519   0.002848   0.000083
  340  C 38  X    0.049792   0.000117  -0.019633   0.021484  -0.000533
  341  C 38  Y    0.003661   0.000023   0.004346  -0.004304  -0.000239
  342  C 38  Z    0.097805  -0.000144  -0.029136   0.032305  -0.000257
  343  C 38  S    0.008470  -0.000069  -0.017782   0.029271   0.000987
  344  C 38  X    0.059251   0.002153  -0.020955   0.028978  -0.006231
  345  C 38  Y    0.010152   0.000593  -0.003782   0.004922  -0.001951
  346  C 38  Z    0.117795  -0.001069  -0.040945   0.055413   0.001832
  347  C 39  S    0.000613   0.000003  -0.001103   0.001434  -0.000013
  348  C 39  S   -0.000549   0.000022   0.000901  -0.000991  -0.000080
  349  C 39  X   -0.037312   0.000052   0.005038   0.000907  -0.000079
  350  C 39  Y   -0.003529  -0.000009  -0.003017   0.004148   0.000093
  351  C 39  Z   -0.076682   0.000131   0.008777   0.002818   0.000059
  352  C 39  S   -0.005315  -0.000568   0.008830  -0.013029   0.001718
  353  C 39  X   -0.046543  -0.000895   0.005149   0.004436   0.002269
  354  C 39  Y   -0.002655   0.000029  -0.007483   0.011870  -0.000037
  355  C 39  Z   -0.095369   0.000573   0.011735   0.006955  -0.000944
  356  C 40  S   -0.000018   0.000008   0.000009   0.000005  -0.000036
  357  C 40  S   -0.000059  -0.000056  -0.000011   0.000015   0.000150
  358  C 40  X   -0.075985   0.000104   0.016247  -0.017711   0.000164
  359  C 40  Y   -0.010705   0.000056   0.002345  -0.002539  -0.000032
  360  C 40  Z   -0.159381   0.000142   0.034141  -0.036846   0.000454
  361  C 40  S    0.000608   0.000972   0.000254  -0.000433  -0.002122
  362  C 40  X   -0.096668   0.000037   0.020846  -0.027090   0.000607
  363  C 40  Y   -0.014615  -0.000366   0.003254  -0.003774   0.001300
  364  C 40  Z   -0.204991   0.000280   0.049741  -0.064118   0.000616
  365  C 41  S   -0.000497  -0.000015   0.001038  -0.001373  -0.000003
  366  C 41  S    0.000452   0.000039  -0.000793   0.000887  -0.000066
  367  C 41  X   -0.039493  -0.000017   0.004941   0.001138  -0.000119
  368  C 41  Y   -0.008102  -0.000083   0.004118  -0.003581   0.000075
  369  C 41  Z   -0.080770   0.000028   0.008839   0.002956  -0.000323
  370  C 41  S    0.002688  -0.000363  -0.008737   0.014471   0.001295
  371  C 41  X   -0.047576   0.000628   0.005071   0.004962  -0.001785
